uid,premise,hypothesis,label,reason,label_name
81231036-a962-44be-80b4-e5e6eb000827,"Winner Take All, an American radio-television game show, ran from 1946-1952 on CBS and NBC. It was the first game show produced by the Mark Goodson-Bill Todman partnership. The series was originally hosted by Ward Wilson, but is best known for being the first game hosted by Bill Cullen.",The Mark Goodson-Bill Todman partnership produced multiple game shows,0,"The partnership is said to have hosted this game show as it's first, implying others followed. I think the system had difficulty because the statement requires an inference.",entailment
8d4be22b-71ca-47ea-8ab9-a3fcab3b5e23,"Cancer: The Emperor of All Maladies is a 2015 American documentary film directed by Barak Goodman and produced by Ken Burns. The film, in three-episodes of two hours each, is based on the Pulitzer Prize winning 2010 book, """", by Siddhartha Mukherjee, and describes the history of cancer, and cancer treatments, particularly in the United States.",Cancer: The Emperor of All Maladies is a 2015 American documentary film not directed by Ken Burns.,0,Cancer: The Emperor of All Maladies was directed by Barak Goodman and produced by Ken Burns.,entailment
d56a6c94-4c98-4a5f-bab9-84103029d262,"Douglas County is a county located in the U.S. state of Minnesota. As of the 2010 census, the population was 36,009. Its county seat is Alexandria. Douglas County was established in 1858. It is named for Stephen Douglas, of Illinois. The county was formed in 1858 and organized in 1866.",Douglas County is in the mid-west.,0,Wisconsin is in the mid-west and the computer doesn't know that.,entailment
f936953e-9fe1-4863-bc84-81c6cf966521,"The Central Radio & TV Tower () is a 405 m telecommunications- and observation tower in Beijing, China. It is the tallest structure in the city, the ninth-tallest tower in the world, and has its observation deck at 238 m . The tower provides panoramic views over the city from its revolving restaurant and observation deck. It is a member of the World Federation of Great Towers.",The Central Radio & TV Tower is very tall in comparison to most buildings,0,"it is the ninth tallest building in the world, as there are many buildings, this is a very high percentile",entailment
018d7149-4037-402d-a769-6a4060a3dfa1,"Knocked Up is a 2007 American romantic comedy film written, directed, and co-produced by Judd Apatow, and starring Seth Rogen, Katherine Heigl, Paul Rudd, and Leslie Mann. It follows the repercussions of a drunken one-night stand between a slacker and a just-promoted media personality that results in an unintended pregnancy.",Mann is an actress in Knocked Up.,0,Mann starred in the movie Knocked Up. The system was confused by the wording of the facts.,entailment
aa3e3659-e59a-4c2f-8f9e-cde587de7599,"Canelo Álvarez vs. Kermit Cintron was a Super-Welterweight championship fight for the WBC World title. The fight took place at the Plaza de Toros México in Mexico City, Distrito Federal Mexico on the 26 of November 2011. It was a split-site doubleheader headlined which featured junior lightweight Adrien Broner against separate opponents from Broner's hometown in Cincinnati.",Adrien Broner has visited Mexico City.,0,"He must have visited it to compete in the fight, but since it is not explicitly stated, the model is fooled.",entailment
7c0c718c-b033-47b5-82ba-901dcd0f4e85,"Brigadier Frederick Maurice Watson Harvey, VC, MC (1 September 1888 – 24 August 1980) was an Irish Canadian soldier and rugby union player. During the First World War, while serving in the Canadian Army, he was awarded the Victoria Cross, the Military Cross and the French Croix de Guerre.",Brigadier Frederick Maurice Watson Harvey lived to be over 90 years old.,0,Looking at his life dates it's correct. It's difficult because it takes maths to determine.,entailment
37f1d868-80b1-4d3b-b220-cae783e59423,"Bettada Jeeva is a National Award-winning (2011) Kannada film directed by P. Sheshadri starring Suchendra Prasad, Rameshwari Varma and H. G. Dattatreya. The story is based on Jnanpith awardee K. Shivaram Karanth's novel. It depicts the tradition of people living in remote areas of Western Ghats during pre-Independence days in India.",The film is about people living in remote areas of India,0,because it was stated in the last sentance,entailment
7f686c2c-861b-4d3b-a69c-120038807ae4,"Leeds Rhinos R.L.F.C. is a professional rugby league club based in Leeds, West Yorkshire, England. Founded in 1870, they compete in the Super League, the top-level European rugby league club competition, and have won the competition a record seven times since its inception in 1996, most recently in 2015. They play their home matches at Headingley Rugby Stadium.",Leeds Rhinos R.L.F.C have a record number of championships.,0,They have won a record 7 times.,entailment
41ffca5b-0451-492e-82de-99db01feace7,"Lars Onsager (November 27, 1903 – October 5, 1976) was a Norwegian-born American physical chemist and theoretical physicist. He held the Gibbs Professorship of Theoretical Chemistry at Yale University. He was awarded the Nobel Prize in Chemistry in 1968.",Lars Onsager was born in Norway.,0,The statement says Lars Onsager was Norwegian-born.,entailment
90406af0-f92e-4beb-a56d-55becd7f2707,"The Southeast Air Defense Sector (SEADS), was a unit of the US Air Force located at Tyndall Air Force Base near Panama City, Florida. It provided air defense and surveillance of the southeastern region of the US. SEADS closed in winter 2006, giving up surveillance and control of their airspace to the Eastern Air Defense Sector (EADS) and the former Northeast Air Defense Sector (NEADS).",The Eastern Air Defense Sector succeeded the Southeast Air Defense Secto,0,It is correct as in 2006 the Southeast Air Defense Sector closed and the Eastern Air Defense Sector took over control. It was succesdul in fooling the AI as the statement doesn't contain the word succeeded,entailment
a4b50cea-5718-4a8a-b970-cee3dee57fa0,"Whiskey School is a 2005 drama film starring Olympia Dukakis, Mary Stuart Masterson, Alexandra Eitel, Thomas Flanagan, Carlin Glynn, Lainie Kazan, Gary Swanson, Denise Lute, Mario Macaluso, David Margulies and directed by Peter Masterson and based on the play ""Intervention"" by Jo Ann Tedesco. The film is distributed by Warner Bros. and Polychrome Pictures.",Jo Ann Tedesco wrote a play that inspired a film of a different name,0,"The movie was based on the play, the wording just reverses the phrasing",entailment
f9aa9cd4-246d-4d9f-8bf3-98a26c996045,"Let the Music Do the Talking is the first of four albums by The Joe Perry Project. It was their the most successful, selling approximately 250,000 copies in the United States. The title track was re-recorded by Joe Perry's more successful band Aerosmith on their album ""Done With Mirrors"", albeit with a slightly different melody and Steven Tyler penned lyrics.",The Joe Perry Project released less than 5 albums.,0,"It's definitely correct because they only released four albums as seen in the first sentence. It's difficult for the system because it seems to have trouble comparing two numbers when the phrases more than/less than are used, and the ""first of four"" might have been hard for it to analyze.",entailment
9d1bfdc5-625c-4719-bf9c-0cef09c6cf23,"Don Zientara is an American record producer and musician. He owns and runs Inner Ear Studio in Arlington, Virginia, located just outside Washington D.C., and is most widely known for his production work with Fugazi, Minor Threat and various other Dischord Records artists.",Don Zientara owns and runs Outer Ear Studios in Arlington Virginia.,0,I made a mistake and gave an incorrect statement,entailment
2625034b-560c-4a96-a2bf-0d4ff1ee5e9c,"Sandra Gulland (born November 3, 1944) is an American-born Canadian novelist. She is the author of ""The Shadow Queen"" and ""Mistress of the Sun"", novels set in the court of Louis XIV, The Sun King, and a trilogy of novels based on the life of Josephine Bonaparte: ""The Many Lives & Secret Sorrows of Josephine B.""; ""Tales of Passion, Tales of Woe""; ""The Last Great Dance on Earth"".",Gulland was born in America but moved to Canada.,0,"For her to be a American Born Canadian Writer, she must have moved to Canada after she was born.",entailment
5b36d4b5-4694-4e5c-9628-f888d48a413e,"Irish cream is a cream liqueur based on Irish whiskey, cream, and other ingredients such as coffee, which can be served on its own, as an alcoholic substitute for milk/cream and sugar in a hot coffee (sometimes with whipped cream added on top), or used in mixed drinks or as part of a shot or a whole shot. Irish cream's largest markets are the United Kingdom, Canada, and the United States.",Irish cream does not have Scotch whisky in it. ,0,"Irish cream has Irish whiskey in it and not Scotch whisky, which is entirely different from Irish whiskey. This was difficult for the system to know because I asked it if Irish cream had a particular ingredient. The system simply could not be sure of all of the ingredients that are used for Irish cream.",entailment
fe599b59-b124-4d09-845b-37d60c789df5,"Benjamin Antonietti (born July 7, 1991) is a Swiss professional ice hockey player who is currently playing with the Dragons de Rouen of the French Ligue Magnus. He previously played in the National League (NL) with Genève-Servette HC and Lausanne HC.",Bejnamin Antonietti has a mythical creature as his mascot.,0,"He currently plays for a team with ""Dragons"" in the name.",entailment
8cae82af-8aba-4e60-8b17-44e45cede227,"American Beauty is a lost 1927 American silent film romantic drama produced and distributed by First National Pictures. This film was directed by Richard Wallace and starred Billie Dove. It was based on a short story ""American Beauty"" by Wallace Irwin. She is supported by Walter McGrail and Margaret Livingston.",American Beauty has no no sound,0,it is silent,entailment
fc5d7013-8a90-4550-a339-7430171181a1,"""Big Spender"" is a song written by Cy Coleman and Dorothy Fields for the musical ""Sweet Charity"", first performed in 1966. It is sung, in the musical, by the dance hostess girls; it was choreographed by Bob Fosse for the Broadway musical and the film. It is set to the beat of a striptease as the girls taunt the customers.",Big Spender was written in the 20th century.,0,"It's definitely correct because the song or the musical were both first performed in 1966, so the song must have been written in the 20th century. It's difficult for the system because the system seems poor at determining what it means for something to be done in a specific century.",entailment
34f8b50f-791e-4142-9bad-51efacf35931,"Brideshead Revisited is a 2008 British drama film directed by Julian Jarrold. The screenplay by Jeremy Brock and Andrew Davies is based on the 1945 novel of the same name by Evelyn Waugh, which previously had been adapted in 1981 as an the television serial ""Brideshead Revisited"".",The film was released 27 years after the television serial.,0,"According to the content, the television serial was released in 1981 and the film was released in 2008 making it 27 years later. ",entailment
47422429-6a2b-44c5-85ea-03953fb805b4,"Anita Louise Lane (born ca. 1959) is an Australian singer-songwriter who was briefly a member of the Bad Seeds with Nick Cave and Mick Harvey, and has collaborated with both former band mates. Lane has released two solo albums, ""Dirty Pearl"" (1993) and ""Sex O'Clock"" (2001).",The first letter of Anita Louise Lane's middle name is the same as the first letter of her last name ,0,"Her middle name is Louise, which starts with an L, and her last name is Lane, which also starts with an L. The statement may have been too complex for the system to interpret correctly",entailment
da465e45-9f93-4eb6-90d0-9ea9840d5c06,"The Reader's Digest Select Editions are a series of hardcover fiction anthology books, published bi-monthly and available by subscription, from ""Reader's Digest"". Each volume consists of four or five current bestselling novels selected by ""Digest"" editors and abridged (or ""condensed"") to shorter form to accommodate the anthology format.",The Reader's Digest Select Editions contain four or five bestselling novels that are abridged and published every 2 months.,0,"The Select Editions of these volumes are published on a bi-monthly basis, or every 2 months in accordance with the prompt.",entailment
4c7a8978-ca06-4d2e-baea-4c6b26d132c1,"Ernest Thompson Willows (1886–1926) was a pioneer Welsh aviator and airship builder. He became the first person in the United Kingdom to hold a pilots certificate for an airship when the Royal Aero Club awarded him ""Airship Pilots Certificate No. 1"".",Nobody in the UK had a pilots certificate for an airship in 1886,0,"Ernest Thompson Willows was the first in the UK to earn that certificate, and he was born in 1886, meaning that nobody at that time had one. The system probably can't deduce this.",entailment
0762ef97-b8db-4efb-861d-2583683dd589,"Mary Kathleen Turner (born June 19, 1954), better known as Kathleen Turner, is an American film and stage actress and director. Known for her distinctive husky voice, Turner has won two Golden Globe Awards and has been nominated for an Academy Award.",Kathleen Turner never won an academy award.,0,"She ""has been nominated for an Academy Award,"" which means she did not win. The system did not recognize this distinction.",entailment
0786f52e-00bb-46e5-916e-c75025348687,"The History of Ottawa, capital of Canada, was shaped by events such as the construction of the Rideau Canal, the lumber industry, the choice of Ottawa as the location of Canada's capital, as well as American and European influences and interactions. By 1914, Ottawa's population had surpassed 100,000 and today it is the capital of a G7 country whose metropolitan population exceeds one million.",The history of the capital of Canada was influenced by America.,0,"The context states that the history of Ottawa was shaped by American and European influences. The model may have had trouble separating each item in that list of the first sentence and understanding the connection of the word ""influence""",entailment
a7fe7536-f144-4316-9db6-e1e8613a2b1b,"Ipomea wrightii, or Wright's morning glory, is a species of morning glory.It is generally described as an annual, perennial vine or forb or herb. Wright's morning glory is not native to the United States and is considered as an invasive species. It is found growing in the Southeastern part of the United States.",Ipomea wrightii is an prennial vine,0,"Ipomea wrightii, or Wright's morning glory, is a species of morning glory.It is generally described as an annual, perennial vine ",entailment
07c3a4c5-edf7-4c20-a263-ab22d85e5863,"Puss in Boots is an action game based on the DreamWorks Animation SKG movie of the same name. It was developed by Blitz Games, and released by THQ on October 25, 2011 for Xbox 360, PlayStation 3, Wii and Nintendo DS. It features support for Kinect and PlayStation Move on the respective platforms. It was released on October 25, 2011 in North America and December 2 for Europe.",Kinect is to Xbox 360 and Playstation Move is to Playstation 3.,0,"The statement correctly matches the platform to the gaming console based on the paragraph parallel, but requires the understanding of the term ""respectively""",entailment
c9d35495-c3b1-4f78-be23-931a36d58f80,"Kevin Byrne is the Assembly member for the 94th District of the New York State Assembly. He is a registered Republican who successfully ran with the Republican, Conservative, Independence, and Reform Party endorsements. The district includes portions of Putnam and Westchester counties in the Hudson Valley.","He is a registered Republican who successfully ran with the Republican, Conservative, Independence and is not a registered democrat.",0,he is a registered republican and so cannot be a registered democrat.,entailment
f0247d88-ad79-476c-a7fd-78f923eaaad3,"Diane Edith Watson (born November 12, 1933) is a former US Representative for California 's 33 congressional district , serving from 2003 until 2011. She is a member of the Democratic Party. The district is located entirely in Los Angeles County and includes much of Central Los Angeles, as well as such wealthy neighborhoods as Los Feliz.",Diane Edith Watson is no longer a representative.,0,She served until 2011.,entailment
8d612e72-2127-4c30-bd23-cdccae09f46c,"Terry Pratchett's Going Postal is a two-part television film adaptation of ""Going Postal"" by Terry Pratchett, adapted by Richard Kurti and Bev Doyle and produced by The Mob, which was first broadcast on Sky1, and in high definition on Sky1 HD, at the end of May 2010.",The Mob was broadcasted in the second quarter of 2010,0,It was broadcasted in end May 2010 which is the second quarter of 2010.,entailment
d9f0bd14-f0dd-4f70-95d1-336c7c1ed708,"West Suffolk is a constituency represented in the House of Commons of the UK Parliament since 2010 by Matthew Hancock, a Conservative. Between 1832 and 1885 there had also been a constituency, the Western Division of Suffolk that had also been called West Suffolk.",Matthew Hancock was born before 2010.,0,Matthew Hancock represents parliament since 2010 so must have been born. The idea that one has to have been born in order to be in government was too abstract and disconnected from the question for the system to make sense of it.,entailment
0a1dd00d-3c6f-4786-81f7-6387189c7ba4,"The 1910 NCAA football season had no clear-cut champion, with the ""Official NCAA Division I Football Records Book"" listing Harvard and Pittsburgh as having been selected national champions. Only Harvard claims a national championship for the 1910 season.",The 1910 season occurred after 1909.,0,The 1910 NCAA football season was in 1910. The system was confused by the context.,entailment
da982a0b-8538-40c9-88f4-318553b6c48d,"John Charles Layfield (born November 29, 1966), better known by the ring name John ""Bradshaw"" Layfield (abbreviated JBL), is an American color commentator and retired professional wrestler and formerly part of the broadcast team on ""SmackDown"" and pay-per-view events.",John Charles Layfield knows a lot about professional wrestling,0,John Charles Layfield used to be a professional wrestler and provides commentary on professional wrestling so he must be knowledgeable about the sport. I think the system got it wrong because the statement requires an inference,entailment
0738605b-70c3-4f26-b265-76044c45f5c2,"Twentieth Century Fox Home Entertainment LLC (formerly Twentieth Century Fox Home Entertainment, Inc., doing business as 20th Century Fox Home Entertainment) is the home video distribution arm of the 20th Century Fox film studio. It was established in 1977 as Magnetic Video and was later known as 20th Century Fox Video, CBS/Fox Video and FoxVideo, Inc.",Fox Home Entertainment has had many names over the past 30 years.,0,The context lists several different business names.,entailment
3c54ec28-7a3e-4a64-97df-5df1b1445bb5,"Michael Adas (born 4 February 1943 in Detroit, Michigan) is an American historian and currently the Abraham E. Voorhees Professor of History at Rutgers University. He specializes in the history of technology, the history of anticolonialism and in global history.",Michael Adas has an extensive background in American history.,0,He is a professor of history and technology.,entailment
4fdb4ba5-14e5-483f-a594-4af5f9433d7f,"Robertas Giedraitis (born August 29, 1970) is a Lithuanian basketball coach and former player. He is currently the assistant coach for Šiauliai of the Lithuanian Basketball League (LKL). Robertas Giedraitis played his whole career with Šiauliai. He is currently the player with most games played, most steals and the most assists made in Lithuanian Basketball League's history.",Giedraitis is Eastern European.,0,The text states he is Lithuanian which is in Eastern Europe. ,entailment
5e724496-c6f6-4eab-a275-be41bce0b75a,"Simonstone is a small village and civil parish in the Ribble Valley district of Lancashire, England. The population of the civil parish taken at the 2011 census was 1,154. It is about 4 mi west of Burnley and south of Pendle Hill and Clitheroe along the A671 road. The village adjoins the village of Read, Lancashire and neighbours Padiham.",simonstone is close to bunley,0,"it says that it is a few miles west of Burnley, meaning it is close to it",entailment
253e1847-cf5c-4454-a2d1-cb03284771ae,"The Palace of Boukoleon (Greek: Βουκολέων ) or Bucoleon was one of the Byzantine palaces in Constantinople (present-day Istanbul in Turkey.) It was probably built by Theodosius II in the 5th century. The palace is located on the shore of the Sea of Marmara, to the south of the Hippodrome and east of the Little Hagia Sophia.",The Palace of Boukoleon is one of the many palaces in istanbul,0,The Palace of Boukoleon (Greek: Βουκολέων ) or Bucoleon was one of the Byzantine palaces in Constantinople (present-day Istanbul in Turkey.),entailment
85d36ac7-21c0-484a-ad02-d539de94f6ad,"The 2017 FIFA U-20 World Cup was the 21st edition of the FIFA U-20 World Cup, the biennial international men's youth football championship contested by the under-20 national teams of the member associations of FIFA, since its inception in 1977 as the FIFA World Youth Championship. The tournament was hosted by South Korea between 20 May and 11 June 2017.",The 2017 FIFA U-20 World Cup occurs every two years.,0,The 2017 FIFA U-20 World Cup was the 21st edition of the FIFA U-20 World Cup is a biennial championship. The system is confused by the wording.,entailment
9cda152c-499d-4293-8f8b-8249ad210909,"Air Caribbean was an airline that served from Luis Muñoz Marín International Airport, then ""Isla Verde International Airport"", in San Juan. The 1970s and 1980s were decades when several Puerto Rican airlines existed and competed against each other, including Prinair, Vieques Air Link and Dorado Wings. Believing a share of the market profits could be gained, Air Caribbean was created in 1975.",Air Caribbean competed against a company with seven letters in its name.,0,"Air Caribbean competed against Prinair, which has a 7 letter name so the statement is correct. the system may have been fooled by having to take two steps to verify.",entailment
44359a0b-1eee-4e74-9c00-47c6adf68b6d,"Shenandoah Valley Regional Airport (IATA: SHD, ICAO: KSHD, FAA LID: SHD) is a public airport located 10 nautical miles (12 mi, 19 km) northeast of the central business district of Staunton, a city in Augusta County, Virginia, United States. It is mostly used for general aviation, but is also served by one commercial airline. Service is subsidized by the Essential Air Service program.",Shenandoah Valley Regional Airport does not have more than one commercial airline.,0,I phrased the information in the form of a negative.,entailment
3d4efd0d-aee3-45ee-84d3-858a240e28c1,"O Drakos (Greek: Ο Δράκος ; English: ""The Ogre of Athens"" or ""The Dragon"" or ""The fiend of Athens"") is a Greek black-and-white film, produced in 1956, directed by Nikos Koundouros. It won the award for best movie 1955–1959 in the first Thessaloniki Film Festival. It also took part in the Venice Film Festival.",The initials for the director of Ο Δράκος are N.K.,0,"The director's first name starts with an N and last name with a K, therefore his initials are N.K.",entailment
34f3c45e-2b00-4ab0-ad4f-a690128fa31c,"Wisconsin's 8th congressional district is a congressional district of the United States House of Representatives in northeastern Wisconsin. The district includes Green Bay and Appleton. It is currently represented by Mike Gallagher, a Republican. Gallagher won the open seat vacated by Reid Ribble. It is also one of two Congressional Districts to ever elect a Catholic Priest, Robert John Cornell.",There are multiple cities in the 8th congressional district in Wisconsin.,0,The text lists two cities that exist in the 8th congressional district of Wisconsin.,entailment
c3ce0e50-6d35-4351-ac8b-2ad35e224c25,"Old Trafford, known for sponsorship reasons as Emirates Old Trafford, is a cricket ground in Old Trafford, Greater Manchester, England. It opened in 1857 as the home of Manchester Cricket Club and has been the home of Lancashire County Cricket Club since 1864.",Old Trafford was the home of a cricket club 7 years after it opened.,0,I subtracted the two years mentioned.,entailment
590f550a-bba1-4760-ad8b-c2f2c3224bde,"Kurt Vonnegut's God Bless You, Mr. Rosewater is a 1979 musical that marked the first collaboration of composer Alan Menken and writer Howard Ashman. Based on Kurt Vonnegut's 1965 novel of the same name, the musical tells the story of Eliot Rosewater, a millionaire who develops a social conscience and creates a foundation to improve the lives of the citizens of an impoverished Indiana town.",Eliot Rosewater is a fictional character,0,Eliot Rosewater is from a novel by Kurt Vonnegut which makes him a fictional character. I think the system got it wrong because the statement requires an inference and words not found in the context,entailment
c4ce7e92-3eb4-4b72-a4ed-7bd8d601689f,"Amanda is a novel written by Candice F. Ransom. It is the first in the Sunfire series of thirty-two books. It was published by Scholastic Press in 1984, and is 346 pages long. It is currently an out-of-print book, though the trademark is still held by Scholastic Press.","It is the first in the Sunfire series of thirty-two books. It was published by Scholastic Press in 1984, and is less than 350 pages long.",0,It is 346 pages long which is less than 350 pages,entailment
34394be1-c68f-45da-99b0-d6d2a2b4e052,"White Nights is a 1985 American drama film directed by Taylor Hackford and choreographed by Twyla Tharp and stars Mikhail Baryshnikov, Gregory Hines, Jerzy Skolimowski, Helen Mirren and Isabella Rossellini. It was shot in Finland, Portugal, the United Kingdom, the Soviet Union and Austria.",White Nights was shot in Russia,0,Yes it was shot in the Soviet Union,entailment
e9a302a5-eaf4-4b5b-9bba-c0409355b22f,"""Fans"" is a song by American rock band Kings of Leon. It is the second single released from their 2007 album, ""Because of the Times"", and the ninth track on the album. Lyrically, the song pays homage to the band's fans in the UK, where the band have traditionally enjoyed more success than in their homeland: """"All of London sing / 'Cos England swings and they sure love the tales I bring"""".",There are eight songs on the album Because of the Times before the song Fans.,0,It's definitely correct because the text says this is the ninth song of the album. I guess this is difficult because it's sort of an awkwardly worded comparison question that might be hard to analyze for a computer.,entailment
22074f57-5594-432b-9e31-e53bdeab638b,"James Gaines, birth name James Larry M. Gaines Jr., is an African-American-Filipino character actor, writer and director with dual nationality, born on May 18, 1955, in Maui, Hawaii. He was sometimes also credited as Jaimes Gaines, Jim Gaines, and James Gainers.","In May 2019, James Gaines would be 64 years old.",0,Calculating his age (if he's still alive) he would be 64 years old in 2019,entailment
86d40048-0754-430b-95be-ee54995d8ac5,"The Elder Scrolls Online is a massively multiplayer online role-playing (MMORPG) video game developed by ZeniMax Online Studios and published by Bethesda Softworks. It was originally released for Microsoft Windows and OS X in April 2014. It is a part of ""The Elder Scrolls"" series, of which it is the first multiplayer installment.",Mac users can play The Elder Scrolls Online.,0,"The human reader knows ""OS X"" means ""Mac"" but since this isn't included in the original passage, the model is fooled.",entailment
1527fa69-6ef6-43d1-85a0-c7ae0c4b9331,"Edward John McClernand (December 29, 1848 – February 9, 1936) was a United States Army Brigadier General who was a recipient of the Medal of Honor for valor in action near the Bear Paw Mountains, Montana on September 30, 1877. An 1870 graduate of West Point, his career spanned 42 years, as he served in the Army until his retirement on December 29, 1912.",Edward John McClernand was a part of the army in 1899,0,This statement is correct since the context states that Edward John McClernand served in the army until his retirement in 1912. So it is correct that he was involved in the army during the year of 1899. It was difficult for the system possibly because it was unable to connect the statement and the aforementioned facts stated in the context.,entailment
f9f32868-c494-4a86-8160-b99a31fd6dc0,"The California Healthy Families Program (HFP) is the California implementation of the federal Children's Health Insurance Program (CHIP) that provides low cost insurance offering health, dental, and vision coverage to children who do not have insurance today and do not qualify for no-cost Medi-Cal.",Medi-Cal is cheaper than HFP in California.,0,"Medi-Cal is no cost, but CHF is low-cost, therefore Medi Cal is cheaper. I think ""cheaper"" is the term that tripped up the AI.",entailment
d24d6406-a9f5-4091-96bd-cfdf3f5ec690,"Hickory Hill, also known sometimes as the Thomas E. Watson House, is a historic house museum at 502 Hickory Hill Drive in Thomson, Georgia. A National Historic Landmark, it was a home of Georgia Populist Party co-founder Thomas E. Watson (1856-1922).",Hickory Hill is in the US.,0,It is in Georgia.,entailment
eccebffe-d9ec-488a-ba30-97b4877c5b9d,"The Taro (Latin ""Tarus"") is a river in Emilia-Romagna, in northern Italy. It is a tributary of the Po and is 126 km long. It flows almost entirely in the province of Parma, west of the city Parma. The Taro flows into the Po near Gramignazzo, a frazione of the comune of Sissa, north of Parma.", It is a tributary of the Po and is between 120-130 kms long.,0,"The Taro (Latin ""Tarus"") is a river in Emilia-Romagna, in northern Italy. It is a tributary of the Po and is 126 km long which is between 120-130 km",entailment
2f43959c-d515-444c-a750-9efcf57d7da5,"Incite Productions, or Incite Productions Inc., is a 501(c)(3) nonprofit documentary production company based in Boulder, Colorado. It is the producer of Seoul Train, the critically acclaimed PBS documentary on North Korean refugees. Members of the board of Incite Productions are Jim Butterworth and Lisa Sleeth.",Incite Productions is an American company.,0,"It's definitely correct because it's based in Boulder, CO which is in the US. I think it was difficult because 'American' is a general term and it's extrapolated from the location of Boulder, CO instead of being anything said outright.",entailment
13bf070d-7d35-4802-9a0b-767c8c641b33,"James Forbes Chapin ( ) (July 23, 1919 – July 4, 2009) was an American jazz drummer and the author of popular texts on jazz drumming, the first two volumes of which are ""Advanced Techniques for the Modern Drummer, Vol. I,"" and ""Advanced Techniques for the Modern Drummer, Vol. II."" (A third volume is planned.)",James Forbes Chapin died on Independence day.,0,He died July 4,entailment
cab956d4-ca9f-45c3-9883-aca7ff7bec4e,"Ron Leavitt (November 7, 1947 – February 10, 2008) was an American television writer and producer. He was the co-creator (with Michael G. Moye) of the American television show ""Married... with Children"". The show's 259 episodes over 11 seasons made it the second-longest lasting sitcom on the Fox network.",Ron Leavitt was born in the 20th century,0,1947 is still in the 20th century,entailment
706708cf-3f72-45c4-98e1-f6fa4b3d1274,Steve Niehause was a defensive lineman in the NFL. He was the first ever draft pick for the Seattle Seahawks and the second player taken in the 1976 NFL Draft. Niehaus was the 1976 NFC Defensive Rookie of the Year and holds the Seahawk rookie record for sacks in a season with 9½.,niehause holds the Seahawk rookie record for sacks in a season with 9½ in1976,0, He was the first ever draft pick for the Seattle Seahawks and the second player taken in the 1976 NFL Draft. He played for seahawks that year and won the award.,entailment
68c87ae5-befe-4d6c-8df2-60e748ba63d2,"The 2009 KNVB Cup Final was a football match between Heerenveen and FC Twente on 17 May 2009 at De Kuip, Rotterdam. It was the final match of the 2008–09 KNVB Cup competition. Heerenveen beat FC Twente on penalties after the match finished 2–2 after extra time. It was the side's first KNVB Cup trophy.",Heerenveen beat a team in the playoffs.,0,"We know this is true because they won the championship, so they definitely beat a team in playoffs. I think the system has a hard time with synonyms.",entailment
6cee7979-c3e0-4060-8b2c-f1c4342e1b65,"Kuhn & Komor, also known colloquially as ""K&K"", was a Hungarian multinational luxury jewelry and specialty retailer, having headquarters in Shanghai, China. K&K produced jewelry, sterling silver, china, crystal, stationery, and personal accessories. K&K was renowned in East Asia for its luxury goods, also being called the ""Asprey of Asia.""",K&K is not the official name of Kuhn & Komor.,0,"It states ""Kuhn & Komor, also known colloquially as ""K&K"".  Colloquially means informal, so K&K is not their official name.",entailment
91fce562-b650-40f7-a2a5-3fee06f7a872,"Manchester United Football Club is an English professional football club based in Old Trafford, Greater Manchester. The club was formed in Newton Heath in 1878 as Newton Heath LYR F.C., and played their first competitive match in October 1886, when they entered the First Round of the 1886–87 FA Cup. The club was renamed Manchester United F.C. in 1902, and moved to Old Trafford in 1910.",Manchester United Football Club was named in the 1900s,0,It was named in 1902,entailment
94120476-1c7c-487b-a46b-fb1a00a13ff1,"TV Showboat is an Australian television series which aired in 1960 on ABC. A variety show with emphasis on music, it was produced in Melbourne and was kinescoped for showing in Sydney (it is not known if it was also shown on ABC's stations in Adelaide and Brisbane). Performers included singers Jim Berinson and Anne Lane, and banjo player Hec McLennan.",TV Showboat aired in Sydney during 1960.,0,"It was kinescoped for showing in Sydney, and it aired in 1960. It seemed like an arbitrary fact, maybe something the system overlooked.",entailment
8a7aae05-cedc-40c9-b491-6fc104129133,"Rabbi Dovid Shlomo Novoseller, a descendant of Rabbi Levi Yitzchok of Berditchev (Kedushat Levi), Rabbi Samuel Eidels (Maharsha) and Rabbi Yechezkel Landau (Noda Biyehuda), was born in Yarmolintsky on Aug. 19, 1877, and received semicha from Rabbi Moshe Noson HaLevi Rubinstein, Av Beth Din of Vinnitsa.",Rabbi Dovid Shlomo Novoseller turned 10 years old in 1887.,0,"This is definitely correct because he was born in 1877, so he would turn 10 in 1887. I think the system is bad at calendar math.",entailment
4b37b823-76d4-485d-8f08-b1e305fd6dd8,"The Russia House is a spy novel by John le Carré published in 1989. The title refers to the nickname given to the portion of the British Secret Intelligence Service that was devoted to spying on the Soviet Union. A film based on the novel was released in 1990 starring Sean Connery and Michelle Pfeiffer, and directed by Fred Schepisi. The BBC produced a radio play starring Tom Baker.",The Russia House movie came out a year after the novel was published.,0,It was published in 1989 and the movie came out in 1990.,entailment
